City,State,State Code,Is Capital,id,Weather,Temperature,Humidity,Wind Speed
Kittery Point,Maine,ME,False,23,Clouds,-3.19,50,1.34
North Berwick,Maine,ME,False,23,Clouds,-4.17,52,7.2
Ogunquit,Maine,ME,False,23,Clouds,-3.89,51,7.2
South Berwick,Maine,ME,False,23,Clouds,-3.93,51,7.2
York Beach,Maine,ME,False,23,Clouds,-3.58,52,6.69
York Harbor,Maine,ME,False,23,Clouds,-3.42,51,1.34
Bailey Island,Maine,ME,False,23,Clouds,-4.12,52,6.99
Bar Mills,Maine,ME,False,23,Clouds,-4.77,51,9.77
Biddeford,Maine,ME,False,23,Clouds,-4.16,51,0.45
Biddeford Pool,Maine,ME,False,23,Clouds,-4.08,50,8.35
Bowdoinham,Maine,ME,False,23,Clouds,-4.64,52,0.89
Bridgton,Maine,ME,False,23,Clouds,-6.78,57,3.64
Bustins Island,Maine,ME,False,23,Clouds,-4.41,52,1.79
Cape Porpoise,Maine,ME,False,23,Clear,-4.12,51,4.02
Center Lovell,Maine,ME,False,23,Clouds,-6.63,58,0.45
Chebeague Island,Maine,ME,False,23,Clouds,-4.29,50,9.77
Cliff Island,Maine,ME,False,23,Clouds,-4.09,49,9.77
Cumberland Center,Maine,ME,False,23,Clouds,-4.82,50,9.77
East Baldwin,Maine,ME,False,23,Clouds,-5.78,49,0.45
East Parsonsfield,Maine,ME,False,23,Clouds,-5.84,49,0.45
Sebago,Maine,ME,False,23,Clouds,-6.32,51,2.24
East Waterboro,Maine,ME,False,23,Clouds,-5.23,50,6.71
Fryeburg,Maine,ME,False,23,Clouds,-6.58,56,5.14
Hollis Center,Maine,ME,False,23,Clouds,-4.91,54,4.02
Kennebunk,Maine,ME,False,23,Clouds,-4.13,51,7.2
Kennebunkport,Maine,ME,False,23,Clouds,-4.1,51,7.2
Parsonsfield,Maine,ME,False,23,Clouds,-6.5,47,0.45
Limington,Maine,ME,False,23,Clouds,-5.67,50,4.81
North Bridgton,Maine,ME,False,23,Clouds,-6.82,58,1.34
North Waterboro,Maine,ME,False,23,Clouds,-5.38,50,2.68
Old Orchard Beach,Maine,ME,False,23,Clouds,-4.18,50,9.77
Scarborough,Maine,ME,False,23,Clouds,-4.39,49,9.77
Shapleigh,Maine,ME,False,23,Clouds,-5.74,50,7.2
South Casco,Maine,ME,False,23,Clouds,-5.81,52,2.24
South Freeport,Maine,ME,False,23,Clouds,-4.58,51,2.68
Harpswell,Maine,ME,False,23,Clouds,-4.53,55,2.24
Springvale,Maine,ME,False,23,Clouds,-5.13,52,7.2
Steep Falls,Maine,ME,False,23,Clouds,-5.37,48,0.45
Waterboro,Maine,ME,False,23,Clouds,-5.05,51,7.2
West Baldwin,Maine,ME,False,23,Clouds,-6.58,51,4.78
West Kennebunk,Maine,ME,False,23,Clouds,-4.37,52,7.2
West Newfield,Maine,ME,False,23,Clouds,-5.48,47,1.34
North Yarmouth,Maine,ME,False,23,Clouds,-5.1,51,4.47
South Portland,Maine,ME,False,23,Clouds,-3.97,48,9.77
Cape Elizabeth,Maine,ME,False,23,Clouds,-4.22,49,9.77
Peaks Island,Maine,ME,False,23,Clouds,-4.2,49,9.77
Cumberland Foreside,Maine,ME,False,23,Clouds,-4.42,50,9.77
Bryant Pond,Maine,ME,False,23,Clouds,-8.6,62,1.34
Buckfield,Maine,ME,False,23,Clouds,-7.77,58,3.13
Dixfield,Maine,ME,False,23,Clouds,-8.9,60,3.13
East Andover,New Hampshire,NH,False,33,Clouds,-6.24,58,1.34
East Dixfield,Maine,ME,False,23,Clouds,-8.9,58,4.84
East Livermore,Maine,ME,False,23,Clouds,-7.97,58,0.89
East Poland,Maine,ME,False,23,Clouds,-6.53,54,5.66
East Wilton,Maine,ME,False,23,Clouds,-9.12,50,4.76
Lisbon Falls,Maine,ME,False,23,Clouds,-5.2,52,5.66
Livermore Falls,Maine,ME,False,23,Clouds,-8.76,58,0.45
Mechanic Falls,Maine,ME,False,23,Clouds,-6.72,55,5.66
New Gloucester,Maine,ME,False,23,Clouds,-5.7,52,5.66
North Jay,Maine,ME,False,23,Clouds,-9.15,58,4.6
North Monmouth,Maine,ME,False,23,Clear,-7.79,54,5.66
North Turner,Maine,ME,False,23,Clouds,-7.94,58,3.13
North Waterford,Maine,ME,False,23,Clouds,-7.86,61,1.34
Rumford,Rhode Island,RI,False,44,Clouds,-1.35,47,7.72
Sabattus,Maine,ME,False,23,Clouds,-6.47,55,5.66
South Paris,Maine,ME,False,23,Clouds,-7.55,60,2.24
Weld,Maine,ME,False,23,Clouds,-10.54,64,4.47
West Bethel,Maine,ME,False,23,Clouds,-8.69,62,4.41
Bowdoin,Maine,ME,False,23,Clouds,-5.39,53,4.65
West Minot,Maine,ME,False,23,Clouds,-7.4,56,5.66
West Paris,Maine,ME,False,23,Clouds,-8.07,62,2.24
West Poland,Maine,ME,False,23,Clouds,-6.57,54,5.66
Coopers Mills,Maine,ME,False,23,Clouds,-7.32,51,1.79
East Winthrop,Maine,ME,False,23,Clear,-7.38,53,5.66
Hallowell,Maine,ME,False,23,Clear,-7.19,54,5.66
Kents Hill,Maine,ME,False,23,Clear,-8.31,55,5.66
South China,Maine,ME,False,23,Clouds,-7.87,51,5.66
South Gardiner,Maine,ME,False,23,Clear,-6.9,53,5.66
Abbot,Maine,ME,False,23,Clouds,-10.22,63,4.73
Brewer,Maine,ME,False,23,Clouds,-7.47,53,6.17
Brookton,Maine,ME,False,23,Clouds,-10.82,77,4.15
Brownville Junction,Maine,ME,False,23,Clouds,-9.71,59,4.52
Bucksport,Maine,ME,False,23,Clouds,-7.1,53,4.29
Castine,Maine,ME,False,23,Clouds,-6.75,55,5.81
Dover Foxcroft,Maine,ME,False,23,Clouds,-9.46,57,4.87
Eddington,Maine,ME,False,23,Clouds,-7.67,54,6.17
East Millinocket,Maine,ME,False,23,Clouds,-11.29,56,5.66
East Orland,Maine,ME,False,23,Clouds,-6.7,54,4.09
Greenville Junction,Maine,ME,False,23,Clouds,-12.46,61,4.63
Howland,Maine,ME,False,23,Clouds,-8.28,50,4.45
Kenduskeag,Maine,ME,False,23,Clouds,-8.19,55,6.17
Lambert Lake,Maine,ME,False,23,Clouds,-10.79,73,3.97
Mattawamkeag,Maine,ME,False,23,Clouds,-10.73,56,5.22
Millinocket,Maine,ME,False,23,Clouds,-11.39,58,5.66
Monson,Massachusetts,MA,False,25,Clouds,-11.9,68,5.02
Orono,Maine,ME,False,23,Clouds,-7.77,56,0.45
Orrington,Maine,ME,False,23,Clouds,-7.5,52,6.17
Passadumkeag,Maine,ME,False,23,Clouds,-9.25,64,4.4
Penobscot,Maine,ME,False,23,Clouds,-6.34,54,5.15
Sangerville,Maine,ME,False,23,Clouds,-10.0,59,4.73
Sebec,Maine,ME,False,23,Clouds,-9.6,57,4.77
Shirley Mills,Maine,ME,False,23,Clouds,-12.49,61,4.63
Stetson,Maine,ME,False,23,Clouds,-8.99,56,4.5
Topsfield,Massachusetts,MA,False,25,Clear,-2.59,49,7.72
Waite,Maine,ME,False,23,Clouds,-10.58,77,5.02
West Enfield,Maine,ME,False,23,Clouds,-8.34,50,4.46
Winterport,Maine,ME,False,23,Clouds,-7.08,45,6.17
Wytopitlock,Maine,ME,False,23,Clouds,-9.02,62,3.39
Alna,Maine,ME,False,23,Clouds,-6.0,60,5.06
Boothbay,Maine,ME,False,23,Clouds,-5.16,62,5.36
Boothbay Harbor,Maine,ME,False,23,Clouds,-4.97,62,6.26
Damariscotta,Maine,ME,False,23,Clouds,-5.31,64,5.24
East Boothbay,Maine,ME,False,23,Clouds,-4.96,63,6.26
Isle Of Springs,Maine,ME,False,23,Clouds,-4.89,60,5.36
New Harbor,Maine,ME,False,23,Clouds,-5.03,67,6.26
Nobleboro,Maine,ME,False,23,Clouds,-6.0,65,1.34
Edgecomb,Maine,ME,False,23,Clouds,-5.29,61,3.13
Pemaquid,Maine,ME,False,23,Clouds,-5.24,65,6.26
Round Pond,Maine,ME,False,23,Clouds,-5.16,69,1.79
Sebasco Estates,Maine,ME,False,23,Clouds,-4.65,56,6.92
South Bristol,Maine,ME,False,23,Clouds,-4.98,63,6.26
Squirrel Island,Maine,ME,False,23,Clouds,-8.37,57,6.17
Trevett,Maine,ME,False,23,Clouds,-4.88,61,5.36
Waldoboro,Maine,ME,False,23,Clouds,-6.3,55,1.34
Walpole,Massachusetts,MA,False,25,Clouds,-2.04,50,2.24
West Boothbay Harbor,Maine,ME,False,23,Clouds,-4.88,62,5.36
Wiscasset,Maine,ME,False,23,Clouds,-5.01,60,1.79
Woolwich,Maine,ME,False,23,Clouds,-4.67,56,2.68
Bar Harbor,Maine,ME,False,23,Clouds,-5.7,56,5.36
Beals,Maine,ME,False,23,Clouds,-5.75,53,8.06
Birch Harbor,Maine,ME,False,23,Clouds,-5.3,58,6.26
Brooklin,Maine,ME,False,23,Clouds,-6.04,56,5.36
Cherryfield,Maine,ME,False,23,Clouds,-5.81,44,5.49
Corea,Maine,ME,False,23,Clouds,-5.13,59,7.58
Cranberry Isles,Maine,ME,False,23,Clouds,-5.81,55,3.58
Deer Isle,Maine,ME,False,23,Clouds,-5.95,57,5.36
Dennysville,Maine,ME,False,23,Clouds,-6.69,63,0.45
East Blue Hill,Maine,ME,False,23,Clouds,-6.03,55,6.71
East Machias,Maine,ME,False,23,Clouds,-5.82,58,2.24
Frenchboro,Maine,ME,False,23,Clouds,-5.93,55,10.83
Grand Lake Stream,Maine,ME,False,23,Clouds,-8.58,65,5.19
Harborside,Maine,ME,False,23,Clouds,-6.86,55,5.81
Hulls Cove,Maine,ME,False,23,Clouds,-5.83,56,5.81
Isle Au Haut,Maine,ME,False,23,Clouds,-5.39,56,3.58
Islesford,Maine,ME,False,23,Clouds,-5.87,55,3.58
Jonesport,Maine,ME,False,23,Clouds,-5.74,54,8.34
Little Deer Isle,Maine,ME,False,23,Clouds,-6.42,56,4.47
Lubec,Maine,ME,False,23,Clouds,-6.33,54,7.25
Bass Harbor,Maine,ME,False,23,Clouds,-5.85,55,3.58
Machiasport,Maine,ME,False,23,Clouds,-5.76,58,2.24
Meddybemps,Maine,ME,False,23,Clouds,-7.47,65,4.02
Milbridge,Maine,ME,False,23,Clouds,-4.94,46,6.3
Mount Desert,Maine,ME,False,23,Clouds,-5.7,55,6.71
Northeast Harbor,Maine,ME,False,23,Clouds,-5.85,54,4.12
Prospect Harbor,Maine,ME,False,23,Clouds,-5.36,58,6.26
Robbinston,Maine,ME,False,23,Clouds,-7.13,63,3.6
Salsbury Cove,Maine,ME,False,23,Clouds,-5.88,56,5.81
Sargentville,Maine,ME,False,23,Clouds,-6.33,56,5.36
Seal Cove,Maine,ME,False,23,Clouds,-5.82,55,4.12
Seal Harbor,Maine,ME,False,23,Clouds,-6.09,55,5.36
Southwest Harbor,Maine,ME,False,23,Clouds,-5.89,54,4.12
Swans Island,Maine,ME,False,23,Clouds,-5.97,56,9.95
Winter Harbor,Maine,ME,False,23,Clouds,-5.47,59,6.26
Benedicta,Maine,ME,False,23,Clouds,-11.79,65,3.1
Caribou,Maine,ME,False,23,Clouds,-12.45,70,5.14
Clayton Lake,Maine,ME,False,23,Clouds,-14.03,72,3.09
Crouseville,Maine,ME,False,23,Clouds,-12.06,70,5.14
Estcourt Station,Maine,ME,False,23,Clouds,-12.81,86,3.77
Fort Fairfield,Maine,ME,False,23,Clouds,-12.09,71,5.14
Fort Kent,Maine,ME,False,23,Snow,-12.37,82,1.79
Fort Kent Mills,Maine,ME,False,23,Snow,-12.3,82,1.79
Island Falls,Maine,ME,False,23,Clouds,-13.64,70,5.31
Madawaska,Maine,ME,False,23,Clouds,-12.28,70,5.66
New Limerick,Maine,ME,False,23,Clouds,-13.07,63,5.66
New Sweden,Maine,ME,False,23,Clouds,-13.77,72,3.6
Patten,Maine,ME,False,23,Clouds,-11.91,73,5.12
Saint Agatha,Maine,ME,False,23,Clouds,-12.62,73,5.66
Smyrna Mills,Maine,ME,False,23,Clouds,-14.03,67,5.53
Wallagrass,Maine,ME,False,23,Clouds,-12.71,82,3.51
Islesboro,Maine,ME,False,23,Clouds,-6.7,54,7.69
Lincolnville Center,Maine,ME,False,23,Clouds,-7.12,54,5.36
Matinicus,Maine,ME,False,23,Clouds,-5.9,56,11.41
Monhegan,Maine,ME,False,23,Clouds,-5.15,51,11.41
Port Clyde,Maine,ME,False,23,Clear,-5.51,49,7.72
South Thomaston,Maine,ME,False,23,Clear,-5.91,49,7.72
Spruce Head,Maine,ME,False,23,Clear,-5.92,49,7.72
Tenants Harbor,Maine,ME,False,23,Clear,-5.9,49,7.72
Vinalhaven,Maine,ME,False,23,Clouds,-5.22,56,10.77
West Rockport,Maine,ME,False,23,Clear,-6.59,51,7.72
Belgrade Lakes,Maine,ME,False,23,Clouds,-8.48,58,4.12
Caratunk,Maine,ME,False,23,Clouds,-11.25,69,5.06
Corinna,Maine,ME,False,23,Clouds,-9.24,55,4.47
Dixmont,Maine,ME,False,23,Clouds,-9.64,55,4.48
East Newport,Maine,ME,False,23,Clouds,-9.58,55,2.68
East Vassalboro,Maine,ME,False,23,Clouds,-7.84,54,4.12
Farmington Falls,Maine,ME,False,23,Clouds,-9.05,62,4.57
Jackman,Maine,ME,False,23,Clouds,-15.07,86,5.99
Kingfield,Maine,ME,False,23,Clouds,-11.83,70,4.92
New Portland,Maine,ME,False,23,Clouds,-9.11,53,4.46
New Vineyard,Maine,ME,False,23,Clouds,-9.61,53,4.83
Norridgewock,Maine,ME,False,23,Clouds,-8.75,62,4.34
North Anson,Maine,ME,False,23,Clouds,-8.61,53,4.13
North Vassalboro,Maine,ME,False,23,Clouds,-8.07,54,4.12
Oquossoc,Maine,ME,False,23,Clouds,-14.36,74,5.66
Rangeley,Maine,ME,False,23,Clouds,-14.57,75,5.66
Searsmont,Maine,ME,False,23,Clouds,-8.05,57,0.89
Searsport,Maine,ME,False,23,Clouds,-7.12,54,2.68
Skowhegan,Maine,ME,False,23,Clouds,-8.7,62,4.22
Stockton Springs,Maine,ME,False,23,Clouds,-7.12,54,2.68
West Forks,Maine,ME,False,23,Clouds,-12.72,76,5.55
Thorndike,Massachusetts,MA,False,25,Clouds,-8.12,59,5.17
Vassalboro,Maine,ME,False,23,Clouds,-8.3,55,4.12
White River Junction,Vermont,VT,False,50,Clouds,-5.88,61,0.45
Ascutney,Vermont,VT,False,50,Clouds,-4.69,53,5.14
Bridgewater Corners,Vermont,VT,False,50,Clouds,-6.58,66,5.99
East Corinth,Vermont,VT,False,50,Clouds,-9.11,69,3.72
East Ryegate,Vermont,VT,False,50,Clouds,-8.39,76,3.59
East Thetford,Vermont,VT,False,50,Clouds,-6.28,59,3.44
Fairlee,Vermont,VT,False,50,Clouds,-7.33,53,3.47
Hartland Four Corners,Vermont,VT,False,50,Clouds,-6.38,61,4.96
North Pomfret,Vermont,VT,False,50,Clouds,-7.05,63,1.34
North Thetford,Vermont,VT,False,50,Clouds,-6.51,56,3.35
Post Mills,Vermont,VT,False,50,Clouds,-7.13,60,3.27
Quechee,Vermont,VT,False,50,Clouds,-6.18,62,0.45
Randolph Center,Vermont,VT,False,50,Clouds,-8.79,80,3.38
South Pomfret,Vermont,VT,False,50,Clouds,-7.13,66,2.24
South Royalton,Vermont,VT,False,50,Clouds,-6.1,64,4.01
South Ryegate,Vermont,VT,False,50,Clouds,-8.89,76,3.88
South Strafford,Vermont,VT,False,50,Clouds,-7.18,61,3.4
Taftsville,Vermont,VT,False,50,Clouds,-6.38,63,0.45
Thetford,Vermont,VT,False,50,Clouds,-6.77,60,3.31
Thetford Center,Vermont,VT,False,50,Clouds,-7.23,60,3.31
Topsham,Maine,ME,False,23,Clouds,-5.26,54,5.37
Tunbridge,Vermont,VT,False,50,Clouds,-7.48,66,3.6
Vershire,Vermont,VT,False,50,Clouds,-9.74,62,3.43
Wells River,Vermont,VT,False,50,Clouds,-8.16,67,3.65
West Fairlee,Vermont,VT,False,50,Clouds,-7.42,59,3.28
West Newbury,Massachusetts,MA,False,25,Clouds,-3.22,50,7.72
West Topsham,Vermont,VT,False,50,Clouds,-9.91,76,3.91
Bellows Falls,Vermont,VT,False,50,Clouds,-4.12,62,3.13
Cambridgeport,Vermont,VT,False,50,Clouds,-4.93,63,3.13
Cavendish,Vermont,VT,False,50,Clouds,-5.78,50,5.14
Proctorsville,Vermont,VT,False,50,Clouds,-6.39,57,5.14
Saxtons River,Vermont,VT,False,50,Clouds,-4.61,62,3.13
South Londonderry,Vermont,VT,False,50,Clouds,-7.27,75,0.89
East Arlington,Vermont,VT,False,50,Clouds,-5.0,63,0.45
East Dorset,Vermont,VT,False,50,Clouds,-5.51,68,6.69
Manchester Center,Vermont,VT,False,50,Clouds,-4.75,64,6.71
North Bennington,Vermont,VT,False,50,Clouds,-4.77,61,5.66
North Pownal,Vermont,VT,False,50,Clouds,-4.61,67,6.17
Pownal,Maine,ME,False,23,Clouds,-5.34,52,5.66
Shaftsbury,Vermont,VT,False,50,Clouds,-5.19,58,5.66
Brattleboro,Vermont,VT,False,50,Clouds,-3.31,55,1.79
East Dover,Vermont,VT,False,50,Clouds,-6.84,74,4.92
Readsboro,Vermont,VT,False,50,Clouds,-6.66,74,1.79
South Newfane,Vermont,VT,False,50,Clouds,-5.57,69,1.34
Townshend,Vermont,VT,False,50,Clouds,-5.32,65,5.48
Wardsboro,Vermont,VT,False,50,Clouds,-6.82,74,4.92
West Dover,Vermont,VT,False,50,Clouds,-8.13,76,4.92
West Dummerston,Vermont,VT,False,50,Clouds,-3.81,56,2.24
West Halifax,Vermont,VT,False,50,Clouds,-6.36,74,4.92
West Townshend,Vermont,VT,False,50,Clouds,-5.75,72,5.78
West Wardsboro,Vermont,VT,False,50,Clouds,-8.1,75,4.92
Whitingham,Vermont,VT,False,50,Clouds,-7.54,75,7.06
South Burlington,Vermont,VT,False,50,Clouds,-7.72,74,1.79
Winooski,Vermont,VT,False,50,Clouds,-7.73,74,1.79
Alburgh,Vermont,VT,False,50,Clouds,-8.55,66,4.63
Belvidere Center,Vermont,VT,False,50,Snow,-10.75,79,4.54
East Berkshire,Vermont,VT,False,50,Snow,-9.87,77,2.06
East Fairfield,Vermont,VT,False,50,Snow,-9.67,77,4.53
Enosburg Falls,Vermont,VT,False,50,Snow,-9.78,77,1.34
Essex Junction,Vermont,VT,False,50,Clouds,-8.29,76,0.89
Ferrisburgh,Vermont,VT,False,50,Clouds,-6.57,68,3.05
Highgate Center,Vermont,VT,False,50,Clouds,-8.45,61,4.63
Highgate Springs,Vermont,VT,False,50,Clouds,-8.14,62,4.63
Hinesburg,Vermont,VT,False,50,Clouds,-7.48,73,0.89
Isle La Motte,Vermont,VT,False,50,Clouds,-8.36,65,6.54
Montgomery Center,Vermont,VT,False,50,Snow,-10.3,77,4.92
North Ferrisburgh,Vermont,VT,False,50,Clouds,-6.92,72,0.89
North Hero,Vermont,VT,False,50,Clouds,-8.19,66,0.89
Richford,Vermont,VT,False,50,Snow,-12.06,79,2.06
Saint Albans Bay,Vermont,VT,False,50,Clouds,-8.4,70,4.63
Shelburne,Vermont,VT,False,50,Clouds,-6.81,72,2.68
Sheldon Springs,Vermont,VT,False,50,Clouds,-8.83,65,4.63
South Hero,Vermont,VT,False,50,Clouds,-7.73,69,3.6
Starksboro,Vermont,VT,False,50,Clouds,-8.53,76,0.89
Underhill,Vermont,VT,False,50,Snow,-9.56,79,0.89
Underhill Center,Vermont,VT,False,50,Snow,-9.68,79,0.45
Adamant,Vermont,VT,False,50,Clouds,-10.7,80,2.57
Barre,Massachusetts,MA,False,25,Clouds,-3.95,50,6.62
Calais,Maine,ME,False,23,Clouds,-7.18,62,3.6
East Barre,Vermont,VT,False,50,Clouds,-10.29,79,2.57
East Calais,Vermont,VT,False,50,Clouds,-10.29,82,1.79
East Montpelier,Vermont,VT,False,50,Clouds,-9.84,80,2.57
Lake Elmore,Vermont,VT,False,50,Snow,-10.81,77,3.09
Bomoseen,Vermont,VT,False,50,Clouds,-5.16,63,5.67
Bridport,Vermont,VT,False,50,Clouds,-4.71,56,1.54
Center Rutland,Vermont,VT,False,50,Clouds,-5.19,63,4.63
Chittenden,Vermont,VT,False,50,Clouds,-6.57,61,4.63
Cuttingsville,Vermont,VT,False,50,Clouds,-6.59,64,4.63
Danby,Vermont,VT,False,50,Clouds,-5.25,66,1.34
East Middlebury,Vermont,VT,False,50,Clouds,-5.23,55,1.54
East Poultney,Vermont,VT,False,50,Clouds,-4.9,62,5.06
East Wallingford,Vermont,VT,False,50,Clouds,-6.79,66,4.63
Forest Dale,Vermont,VT,False,50,Clouds,-5.57,59,1.54
Gaysville,Vermont,VT,False,50,Clouds,-6.91,71,5.1
Hydeville,Vermont,VT,False,50,Clouds,-4.63,64,5.4
Killington,Vermont,VT,False,50,Clouds,-7.11,65,6.13
Middletown Springs,Vermont,VT,False,50,Clouds,-5.78,62,4.63
North Clarendon,Vermont,VT,False,50,Clouds,-5.43,63,4.63
Pawlet,Vermont,VT,False,50,Clouds,-4.21,60,3.13
Poultney,Vermont,VT,False,50,Clouds,-4.01,60,4.82
Ripton,Vermont,VT,False,50,Clouds,-7.03,52,1.54
West Pawlet,Vermont,VT,False,50,Clouds,-4.21,60,3.13
West Rupert,Vermont,VT,False,50,Clouds,-4.51,63,1.79
West Rutland,Vermont,VT,False,50,Clouds,-5.08,61,4.63
Saint Johnsbury,Vermont,VT,False,50,Clouds,-9.96,73,1.54
Barnet,Vermont,VT,False,50,Clouds,-10.22,79,3.89
Beebe Plain,Vermont,VT,False,50,Clouds,-11.1,66,2.57
Craftsbury,Vermont,VT,False,50,Snow,-11.0,81,4.09
Craftsbury Common,Vermont,VT,False,50,Snow,-11.6,81,4.07
Derby Line,Vermont,VT,False,50,Clouds,-11.63,67,2.57
East Burke,Vermont,VT,False,50,Clouds,-10.65,71,1.54
East Charleston,Vermont,VT,False,50,Clouds,-12.3,73,2.57
East Hardwick,Vermont,VT,False,50,Clouds,-10.46,78,3.76
East Saint Johnsbury,Vermont,VT,False,50,Clouds,-10.66,72,1.54
Glover,Vermont,VT,False,50,Clouds,-11.17,80,4.24
Greensboro Bend,Vermont,VT,False,50,Clouds,-11.43,77,1.54
Irasburg,Vermont,VT,False,50,Snow,-10.88,69,2.57
Island Pond,Vermont,VT,False,50,Clouds,-10.77,85,4.81
Lower Waterford,Vermont,VT,False,50,Clouds,-9.82,75,3.41
Lyndon Center,Vermont,VT,False,50,Clouds,-10.17,71,1.54
Newport Center,Vermont,VT,False,50,Clouds,-11.03,66,2.57
North Concord,Vermont,VT,False,50,Clouds,-10.69,71,1.54
North Troy,Vermont,VT,False,50,Snow,-10.33,61,2.57
Passumpsic,Vermont,VT,False,50,Clouds,-9.87,77,3.54
Peacham,Vermont,VT,False,50,Clouds,-10.76,79,3.99
Saint Johnsbury Center,Vermont,VT,False,50,Clouds,-10.15,72,1.54
West Burke,Vermont,VT,False,50,Clouds,-11.08,70,1.54
West Charleston,Vermont,VT,False,50,Clouds,-12.89,77,2.57
West Danville,Vermont,VT,False,50,Clouds,-11.51,79,4.04
West Glover,Vermont,VT,False,50,Clouds,-11.86,74,2.57
Averill,Vermont,VT,False,50,Clouds,-14.26,87,4.99
Beecher Falls,Vermont,VT,False,50,Clouds,-13.28,86,4.93
Guildhall,Vermont,VT,False,50,Clouds,-10.35,73,4.11
Broad Brook,Connecticut,CT,False,9,Clouds,-1.46,53,0.89
Canton Center,Connecticut,CT,False,9,Clouds,-1.44,51,4.02
Colebrook,New Hampshire,NH,False,33,Clouds,-12.17,84,4.99
East Canaan,Connecticut,CT,False,9,Clouds,-3.06,61,5.88
East Glastonbury,Connecticut,CT,False,9,Clouds,-1.67,50,2.68
East Granby,Connecticut,CT,False,9,Clouds,-1.35,53,4.34
East Hartland,Connecticut,CT,False,9,Clouds,-3.42,55,3.13
East Windsor Hill,Connecticut,CT,False,9,Clouds,-1.19,51,2.24
Falls Village,Connecticut,CT,False,9,Clouds,-3.01,59,6.42
Glastonbury,Connecticut,CT,False,9,Clouds,-0.77,48,3.58
New Britain,Connecticut,CT,False,9,Clouds,-0.68,46,3.13
Pine Meadow,Connecticut,CT,False,9,Clouds,-1.57,55,4.02
Barkhamsted,Connecticut,CT,False,9,Clouds,-2.9,55,1.34
Poquonock,Connecticut,CT,False,9,Clouds,0.36,42,5.81
Simsbury,Connecticut,CT,False,9,Clouds,-1.02,51,2.68
Somersville,Connecticut,CT,False,9,Clouds,-1.3,50,1.34
South Glastonbury,Connecticut,CT,False,9,Clouds,-0.76,47,0.89
South Windsor,Connecticut,CT,False,9,Clouds,-1.34,52,2.24
Stafford Springs,Connecticut,CT,False,9,Clouds,-2.74,54,5.11
Staffordville,Connecticut,CT,False,9,Clouds,-3.22,53,5.27
Suffield,Connecticut,CT,False,9,Clouds,-1.25,51,4.17
Taconic,Connecticut,CT,False,9,Clouds,-3.63,77,6.23
Tariffville,Connecticut,CT,False,9,Clouds,-1.36,51,2.68
Tolland,Connecticut,CT,False,9,Clouds,-2.81,53,2.24
East Windsor,Connecticut,CT,False,9,Clouds,-1.25,52,4.23
Weatogue,Connecticut,CT,False,9,Clouds,-1.09,50,2.68
West Granby,Connecticut,CT,False,9,Clouds,-1.71,54,3.13
West Hartland,Connecticut,CT,False,9,Clouds,-3.44,58,5.46
West Simsbury,Connecticut,CT,False,9,Clouds,-1.25,52,2.68
West Suffield,Connecticut,CT,False,9,Clouds,-1.38,52,8.75
Winchester Center,Connecticut,CT,False,9,Clouds,-3.89,57,4.02
Windsor Locks,Connecticut,CT,False,9,Clouds,-1.2,53,4.23
West Hartford,Vermont,VT,False,50,Clouds,-6.35,63,3.58
East Hartford,Connecticut,CT,False,9,Clouds,-0.96,49,2.68
Wethersfield,Connecticut,CT,False,9,Clouds,-0.67,48,3.58
Willimantic,Connecticut,CT,False,9,Clear,-1.93,51,4.97
Amston,Connecticut,CT,False,9,Clouds,-2.22,49,2.68
Ballouville,Connecticut,CT,False,9,Clouds,-1.9,50,3.58
Coventry,Rhode Island,RI,False,44,Clear,-1.73,46,3.58
Danielson,Connecticut,CT,False,9,Clouds,-1.41,47,0.89
Eastford,Connecticut,CT,False,9,Clear,-2.76,52,2.68
East Killingly,Connecticut,CT,False,9,Clouds,-2.28,47,0.89
East Woodstock,Connecticut,CT,False,9,Clouds,-2.28,52,0.89
Fabyan,Connecticut,CT,False,9,Clouds,-2.35,52,6.26
Grosvenor Dale,Connecticut,CT,False,9,Clouds,-2.08,51,6.26
Mansfield Center,Connecticut,CT,False,9,Clear,-2.1,52,5.07
Mansfield Depot,Connecticut,CT,False,9,Clouds,-2.47,53,2.24
North Franklin,Connecticut,CT,False,9,Clear,-1.5,48,2.68
North Grosvenordale,Connecticut,CT,False,9,Clouds,-2.23,52,6.26
North Windham,Connecticut,CT,False,9,Clear,-2.12,51,1.34
Pomfret Center,Connecticut,CT,False,9,Clouds,-2.48,50,3.58
Quinebaug,Connecticut,CT,False,9,Clouds,-2.44,52,6.26
South Willington,Connecticut,CT,False,9,Clouds,-2.67,54,2.24
South Windham,Maine,ME,False,23,Clouds,-5.18,51,2.68
South Woodstock,Vermont,VT,False,50,Clouds,-7.19,65,5.32
Willington,Connecticut,CT,False,9,Clouds,-3.08,55,2.24
Woodstock Valley,Connecticut,CT,False,9,Clear,-2.95,52,2.24
Canterbury,New Hampshire,NH,False,33,Clouds,-5.61,56,4.88
Central Village,Connecticut,CT,False,9,Clear,-1.2,47,2.68
East Lyme,Connecticut,CT,False,9,Clear,-0.22,43,10.29
Bozrah,Connecticut,CT,False,9,Clear,-0.95,46,5.21
Gales Ferry,Connecticut,CT,False,9,Clear,-0.09,43,10.29
Mashantucket,Connecticut,CT,False,9,Clear,-0.37,43,10.29
